EOS,Ratio,Diversity,SM,SOC,Soil_N,Precipitation,BD,VPD,SRAD,Temperature,grassType,biomass,climate,soil,pc1_clim,pc2_clim,pc1_soil,pc2_soil
0.845667632,1.320783172,0.277803984,-0.429247564,-0.3820 ,-0.473 ,-1.208566068,1.589 ,-0.043633382,0.067307558,-0.237809381,Desert steppe,1.320783172,-1.422701272,0.303933494,-0.368381721,-1.096573132,-1.444323374,0.095431268
1.009444277,-0.126703558,0.277803984,4.883585118,0.2966 ,0.340 ,1.765487246,-1.198 ,-2.482646657,-1.819625914,-3.240966142,Mountain meadows,-0.126703558,-5.777751467,3.322487621,4.685400773,-0.624012499,2.879539451,-4.34778663
1.152286218,-0.472272665,0.277803984,0.127571348,0.1167 ,0.037 ,0.683528782,-0.199 ,-0.545695799,0.045530321,-0.015951909,Lowland meadows,-0.472272665,0.167411395,0.082403561,0.570855203,0.40127294,0.228158788,-0.074617531
1.401500474,0.61176033,0.277803984,-0.111825318,1.3480 ,1.157 ,-0.64893238,-0.806 ,-2.031087561,-1.116349285,-2.653264232,Mountain meadows,0.61176033,-6.449633458,1.587332507,2.815581218,-2.211318506,1.815824545,0.658299658
-2.300954702,4.395350943,0.624478594,-0.274969712,0.0911 ,0.133 ,-0.217214963,0.615 ,-0.313974685,-0.135092642,-0.412650699,Temperate steppe,4.395350943,-1.078932989,0.563781643,0.37117317,-0.441261586,-0.274156233,0.247393441
-1.419526491,3.519202822,0.624478594,-0.237730231,0.2294 ,0.311 ,0.305109812,-0.254 ,-0.239705096,-0.733326122,-0.425873992,Temperate steppe,3.519202822,-1.093795397,0.048601068,0.84503937,0.084784608,0.374429477,0.355503599
-1.31489283,-0.698635686,0.624478594,-0.377821614,-0.2410 ,-0.248 ,1.616251596,-0.267 ,-0.928926874,-2.457570831,-0.20401652,Temperate steppe,-0.698635686,-1.974262629,-1.134036112,2.524147709,1.407221995,-0.241051217,0.294892974
-1.290398869,0.300664444,0.624478594,-0.182757663,1.6531 ,1.884 ,0.656879559,-0.403 ,-0.970517843,-1.153498686,-1.231025608,Temperate steppe,0.300664444,-2.698162577,2.951227838,2.024271011,-0.167576838,2.168711551,0.887498521
-1.258283628,-0.612923352,0.624478594,-0.244823466,-0.2281 ,-0.220 ,0.971340393,0.038 ,-0.67343949,-2.052770441,-0.024767437,Lowland meadows,-0.612923352,-1.779636975,-0.654493577,1.825796351,0.983572794,-0.342475606,0.145962925
-1.185762986,-0.278734672,0.624478594,-0.439887416,-0.2444 ,-0.119 ,-0.329141701,-0.793 ,1.043673386,0.898685576,0.75246834,Temperate steppe,-0.278734672,2.365685601,-1.59659039,-1.566612332,0.216775129,0.091130254,0.430054888
-1.132259,0.821230143,0.624478594,-0.102958774,1.9567 ,0.005 ,0.278460589,-1.140 ,-0.789300048,-0.799938847,-1.037083978,Mountain meadows,0.821230143,-2.347862284,1.719042178,1.492988975,-0.381351559,3.349645112,1.056767447
-1.067122647,3.842441199,0.624478594,-0.549832551,-0.2601 ,-0.104 ,0.321099346,-0.181 ,-0.596199119,-0.732045109,-0.804941723,Temperate steppe,3.842441199,-1.812086605,-1.094744445,1.247237946,-0.190149937,-0.263081035,0.476850483
-1.016289764,0.85545733,0.624478594,-0.540966008,1.8459 ,0.104 ,0.736827229,-1.120 ,-1.294333247,-0.547579108,-1.588054518,Mountain meadows,0.85545733,-2.693139644,2.288277526,2.115659891,-0.485790921,2.682014323,1.378195675
-0.943184405,-0.420737194,0.624478594,2.812360627,0.6271 ,0.653 ,0.854083811,-1.997 ,-2.007321293,-0.98568586,-2.106701455,Mountain meadows,-0.420737194,-4.245624797,2.095189811,3.056498225,-0.752933532,2.562548296,-2.260255865
-0.833598352,-0.013195379,0.624478594,0.093878484,-0.2396 ,-0.217 ,-0.27051341,-0.458 ,0.880280293,0.662979024,0.6790056,Temperate steppe,-0.013195379,1.951751507,-0.821141008,-1.292735299,0.230907479,0.009206209,-0.132424834
-0.826526357,-0.378650334,0.624478594,3.00387796,0.0262 ,0.101 ,-0.227874653,-1.443 ,0.942666746,0.054497421,0.341077001,Mountain meadows,-0.378650334,1.110366515,1.688107404,-0.833568637,0.200406545,1.668830554,-2.715436364
-0.798054534,0.721078019,0.624478594,-0.35654191,-0.0963 ,-0.008 ,-0.355790924,-0.522 ,1.195183347,0.760336075,1.025749727,Desert steppe,0.721078019,2.625478225,-0.983363306,-1.732091313,0.406729631,0.117629404,0.372855132
-0.731347862,-0.129788011,0.624478594,-0.207583984,-0.4605 ,-0.399 ,-0.462387817,0.352 ,1.296189987,0.810295613,0.956694753,Desert steppe,-0.129788011,2.600792536,-0.714636085,-1.823181399,0.296703261,-0.73120673,0.002584563
-0.640731944,0.234170221,0.624478594,0.324408607,1.9782 ,2.275 ,1.264481849,-1.670 ,-1.769658611,-1.065108723,-2.340312964,Mountain meadows,0.234170221,-3.91059845,2.907995342,3.239886805,-0.500094232,3.384874437,0.659611037
-0.416146756,-0.03631198,0.624478594,-0.264329861,0.5636 ,0.582 ,-0.750199428,0.056 ,-0.878423554,-0.729483084,-1.048838015,Mountain meadows,-0.03631198,-3.406944081,0.937304657,1.106806694,-1.220932694,0.546460645,0.465486648
-0.350844292,-0.154308113,0.624478594,0.161264213,-0.0472 ,0.042 ,-0.259853721,-0.273 ,0.633705261,0.837196913,0.627581682,Temperate steppe,-0.154308113,1.838630134,-0.117021666,-1.208577682,0.126574644,0.186576609,-0.128346483
-0.288950475,-0.41451872,0.624478594,2.399179714,1.0727 ,0.752 ,2.570293788,-0.742 ,-0.507075613,-1.059984673,0.717206223,Temperate meadow steppe,-0.41451872,1.720439725,3.481467539,1.487488392,2.496027477,2.093797097,-1.884667915
-0.25261817,-0.621623669,0.624478594,-0.686377317,0.0821 ,0.140 ,-0.249194031,-0.861 ,0.838689325,0.753931012,0.7407143,Temperate steppe,-0.621623669,2.084140605,-1.325377386,-1.337406974,0.256598113,0.391125053,0.783435646
-0.210217196,-0.224011806,0.624478594,0.076145398,-0.5219 ,-0.515 ,0.651549714,0.480 ,-0.62293617,-0.98056181,-0.076191356,Lowland meadows,-0.224011806,-1.028139622,-0.481008528,1.152729811,0.516994763,-0.820716874,-0.315868463
-0.128518243,-0.682155502,0.624478594,-0.509046453,0.7959 ,0.630 ,0.001308667,-0.934 ,0.351480825,0.546406761,0.360177313,Temperate steppe,-0.682155502,1.259373566,-0.017323525,-0.660314694,0.175045904,1.16101629,0.846665885
-0.027251142,-0.687161135,0.624478594,0.017626213,0.5129 ,0.457 ,0.896722568,-0.029 ,-0.77444613,-0.122282493,-0.312741373,Lowland meadows,-0.687161135,-0.312747429,0.957829959,1.021752983,0.384190044,0.570412735,0.169445842
-0.016013023,-0.608542038,0.624478594,-0.376048305,1.3054 ,0.798 ,2.021319789,-0.912 ,-0.994284111,-1.316187449,-0.29951808,Temperate meadow steppe,-0.608542038,-0.588669852,0.815157838,2.192480122,1.443550926,1.571143755,0.842589854
0.408353318,-0.750962686,0.624478594,2.001958579,1.2155 ,0.727 ,1.349759363,-0.131 ,-1.169560339,-1.535240826,-0.602184566,Lowland meadows,-0.750962686,-1.957226367,3.813484093,2.290643908,0.754619639,1.72740867,-1.54188448
0.682954118,0.030795154,0.624478594,0.003439744,-0.7942 ,-0.854 ,-0.531675798,1.130 ,0.693120931,0.300452085,0.618766154,Desert steppe,0.030795154,1.080663372,-0.514683591,-1.07436297,0.021947298,-1.531782296,-0.425452145
0.753120373,-0.51703073,0.624478594,0.207370237,-0.3930 ,-0.416 ,0.886062879,0.344 ,-0.813066316,-1.345650774,-0.268663729,Temperate meadow steppe,-0.51703073,-1.54131794,-0.257298395,1.637198122,0.619776177,-0.582976188,-0.385522333
0.777818098,-0.522917486,0.624478594,-0.588845342,-0.7243 ,-0.755 ,-1.09663933,1.357 ,0.951579098,0.531034586,0.789199709,Lowland meadows,-0.522917486,1.175174064,-0.710768916,-1.65006126,-0.311398988,-1.720237554,0.152780574
1.137843222,1.12027287,0.624478594,-0.17389112,-0.7932 ,-0.853 ,-0.659592069,1.317 ,0.853543241,0.451611723,0.817115549,Desert steppe,1.12027287,1.462678444,-0.503345759,-1.394039645,0.039038699,-1.678052265,-0.272921915
1.342494813,-0.476979196,0.624478594,-0.379594922,0.3919 ,0.417 ,-0.195895585,-0.815 ,1.019907118,0.346568585,0.604073608,Temperate steppe,-0.476979196,1.774653726,-0.385485394,-1.145756486,0.334837765,0.784281359,0.595930744
1.615917313,0.493594609,0.624478594,-0.267876478,-0.0367 ,0.187 ,-0.259853721,-0.665 ,0.838689325,0.788518387,0.584973293,Desert steppe,0.493594609,1.952327285,-0.783263629,-1.280758387,0.154431848,0.362272154,0.351230154
1.777727176,-0.253596284,0.624478594,-0.643817909,-0.8509 ,-0.877 ,-1.213895913,0.359 ,0.116788928,0.194127934,-0.070314335,Temperate steppe,-0.253596284,-0.973293385,-2.012139219,-0.611598364,-0.996790942,-1.348677684,0.25432072
2.477766301,-0.46211975,0.624478594,-0.400874626,1.0742 ,0.086 ,0.358408259,-0.591 ,-0.340711737,-0.724359033,-0.674178049,Mountain meadows,-0.46211975,-1.38084056,-0.831564883,1.044895902,-0.035829288,0.292378661,0.471633304
-1.084172523,1.645135131,0.971153205,3.152835887,1.1469 ,-0.557 ,0.070596648,-1.243 ,-1.683505889,-0.689771658,-1.984753309,Mountain meadows,1.645135131,-4.287434208,7.11363655,2.347764898,-1.282235042,4.483781325,-1.915429632
-0.991137995,0.096647509,0.971153205,0.1382112,1.1233 ,1.122 ,0.347748569,-1.548 ,-0.688293408,-0.160712918,-0.718255691,Mountain meadows,0.096647509,-1.219513447,0.835050359,0.977960967,-0.246026847,2.130086768,0.442427046
-0.69717946,-0.452813088,0.971153205,-0.436340799,1.4391 ,0.897 ,2.330450779,-0.946 ,-1.478521825,-3.327379261,-0.705032398,Temperate meadow steppe,-0.452813088,-3.180482706,0.953644155,3.817140118,1.729229999,1.704365751,0.947486896
-0.675312301,0.483481088,0.971153205,3.00387796,0.8092 ,0.693 ,-1.176587,-0.522 ,-0.040662599,0.021191058,-0.30245659,Mountain meadows,0.483481088,-1.49851513,3.984198523,-0.301521315,-1.098773442,1.962518224,-2.544596305
-0.525960937,0.336469736,0.971153205,-0.310435885,1.5530 ,2.929 ,1.445696567,1.083 ,-2.32519513,-1.523711701,-2.823697786,Mountain meadows,0.336469736,-5.226908049,2.488251635,4.107861217,-0.660981661,4.880283006,1.710172975
-0.24283742,0.388342083,0.971153205,1.592324285,1.1811 ,1.291 ,0.854083811,-0.769 ,-2.007321293,-0.98568586,-2.106701455,Mountain meadows,0.388342083,-4.245624797,3.295174969,3.056498225,-0.752933532,2.250494805,-0.982005941
-0.094874762,-0.608770066,0.971153205,-0.349448675,0.3755 ,0.483 ,-0.062649469,-0.731 ,0.59211429,0.560497911,0.561465217,Temperate steppe,-0.608770066,1.651427949,-0.222694527,-0.932977956,0.285789154,0.776426179,0.569130623
-0.002664161,-0.447017525,0.971153205,-0.416834404,-0.6782 ,-0.726 ,-1.165927311,0.078 ,0.722828766,0.632234687,0.696636658,Lowland meadows,-0.447017525,0.8857728,-1.742824199,-1.550199561,-0.483830565,-0.95329599,0.125061114
0.276791575,1.248369385,0.971153205,-0.299796034,-0.5912 ,-0.556 ,-1.181916845,0.116 ,0.315831423,0.103175946,0.061918595,Desert steppe,1.248369385,-0.70099088,-1.331517691,-0.734267993,-0.839247639,-0.795129875,0.05876898
0.278820372,0.10223171,0.971153205,-0.189850898,-0.4970 ,-0.498 ,-0.723550205,0.097 ,0.719857983,0.356816698,0.770099395,Lowland meadows,0.10223171,1.12322387,-1.087903036,-1.270583986,-0.047449345,-0.66880701,-0.016364187
0.387245855,-0.406646411,0.971153205,0.30844883,1.4311 ,1.521 ,0.827434588,-1.149 ,-1.49931731,-0.54373607,-1.845174106,Mountain meadows,-0.406646411,-3.060792898,2.111846603,2.397338409,-0.603018562,2.367540188,0.376036832
0.545175311,1.79463911,0.971153205,-0.193397515,-0.3771 ,-0.142 ,-1.171257156,-0.638 ,0.455458249,0.751368975,-0.168754407,Mountain meadows,1.79463911,-0.133184338,-1.350388661,-1.022777611,-1.051718523,-0.011197216,0.15028834
0.63385988,-0.270990134,0.971153205,0.038905916,0.5128 ,0.400 ,0.086586181,0.016 ,-0.070370434,0.163383597,-0.096760921,Mountain meadows,-0.270990134,0.082838424,0.968192155,0.040893936,-0.031890308,0.520300219,0.133444774
0.896573608,-0.527616101,0.971153205,-0.624311514,0.6938 ,0.731 ,1.456356256,-1.965 ,-2.277662594,-1.692805539,-2.72672697,Mountain meadows,-0.527616101,-5.240838846,-1.164492342,4.121487591,-0.556921227,1.673834511,1.058069852
0.990744349,-0.172895004,0.971153205,-0.691697243,-0.1564 ,-0.079 ,-0.051989779,-0.751 ,0.737682685,0.440082598,0.57175,Temperate steppe,-0.172895004,1.697525504,-1.678302853,-0.956940659,0.352580789,0.071567881,0.691186368
1.175294018,-0.428394303,0.971153205,-0.27851633,-0.7123 ,-0.591 ,-1.261864515,1.497 ,0.811952273,0.715500587,0.464494403,Desert steppe,-0.428394303,0.730082749,-0.084740451,-1.564985024,-0.685779842,-1.608285357,-0.123269567
1.327568976,-0.697985734,0.971153205,-0.266103169,1.4940 ,1.742 ,-0.137267293,-1.122 ,0.54161097,0.732153774,0.338138492,Temperate steppe,-0.697985734,1.474635943,1.848129271,-0.907944971,0.0598696,2.354195325,0.979325227
1.389026472,0.481277562,0.971153205,2.120770259,-0.0049 ,0.049 ,2.005330255,-1.544 ,-2.663864452,-1.805534753,-3.642072696,Mountain meadows,0.481277562,-6.106141645,0.620734857,5.079819657,-0.702775091,1.430266364,-1.875231567
1.471265848,-0.154379335,0.971153205,-0.633178058,-0.1250 ,-0.099 ,-1.197906379,1.101 ,-0.129786106,-0.087695118,-0.309802864,Temperate steppe,-0.154379335,-1.725190467,0.244329679,-0.199704684,-1.117866111,-0.885207332,0.458688071
-1.827565001,1.085914369,1.317827815,1.851227346,1.1850 ,0.193 ,0.134554783,-0.557 ,-0.510046397,0.393966098,-0.609530838,Mountain meadows,1.085914369,-0.591056353,4.672110277,0.454938611,-0.416906801,3.81989044,-0.793626054
-1.449949593,0.550631338,1.317827815,0.003439744,0.8114 ,0.572 ,2.074618236,-0.980 ,-1.223034442,-2.908487721,-0.40971219,Temperate meadow steppe,0.550631338,-2.466616117,0.407224334,3.207490124,1.671218954,1.304208089,0.351364259
-1.370071238,0.325021839,1.317827815,0.262342805,1.4164 ,-1.362 ,1.109916354,1.277 ,-1.965730323,-1.665904239,-2.484299932,Mountain meadows,0.325021839,-5.006018141,0.763502124,3.668490045,-0.630644405,2.852980644,0.494401716
-0.975403741,0.313666397,1.317827815,-0.682830699,-0.2123 ,-0.261 ,1.63224113,-0.029 ,-0.887335904,-2.443479681,-0.137900055,Temperate steppe,0.313666397,-1.83647451,-1.185308502,2.466072341,1.462852844,-0.442278498,0.567025901
-0.943614084,0.282679729,1.317827815,2.214755617,-0.3508 ,-0.496 ,1.792136469,0.072 ,-1.080436833,-2.574143094,-0.402365915,Lowland meadows,0.282679729,-2.264809373,1.440695591,2.840183598,1.422932522,0.096670562,-2.291601354
-0.853383553,-0.464057783,1.317827815,3.610349515,1.2102 ,1.232 ,-0.004021178,-1.308 ,-1.716184507,-1.172713898,-2.166940901,Mountain meadows,-0.464057783,-5.059860484,4.744540921,2.673325615,-1.359773717,3.078750097,-2.870796193
-0.810371278,-0.021683382,1.317827815,3.186528751,0.1132 ,0.152 ,1.520314392,-0.691 ,-2.408377069,-1.565985163,-3.000008359,Mountain meadows,-0.021683382,-5.454056198,2.761319417,4.29559822,-0.711335533,1.400823793,-2.936742707
-0.809483129,1.300079147,1.317827815,-0.670417539,0.0312 ,0.037 ,-1.10729902,-0.263 ,-1.202238958,-0.52067782,-1.361789284,Temperate steppe,1.300079147,-4.192005082,-0.865073497,1.203846856,-1.781105776,-0.008285808,0.680855438
-0.809334733,-0.575286833,1.317827815,-0.104732083,1.2910 ,1.265 ,1.488335324,-2.417 ,-1.965730323,-1.291848187,-2.672364544,Mountain meadows,-0.575286833,-4.441607729,0.034854796,3.72374697,-0.510913984,2.698539265,0.81765248
-0.763897208,3.36637004,1.317827815,0.20382362,1.3908 ,1.958 ,1.451026412,1.668 ,-2.381640017,-2.020745091,-3.21892732,Mountain meadows,3.36637004,-6.170286017,1.884533304,4.593203577,-0.79819046,3.934432992,0.88263517
-0.504472523,0.794320017,1.317827815,-0.308662577,0.8467 ,2.130 ,0.886062879,-1.978 ,-1.606265517,-0.656465295,-1.746734034,Mountain meadows,0.794320017,-3.123401968,1.690313627,2.489837078,-0.50344294,3.2155304,1.243455544
-0.440124658,-0.289304168,1.317827815,0.505286089,1.3331 ,1.499 ,-0.110618071,-0.703 ,0.185116948,0.710376537,0.004617658,Temperate steppe,-0.289304168,0.789493073,2.633871483,-0.512768091,-0.176907117,2.118148688,0.122370561
-0.413681632,-0.668404905,1.317827815,-0.693470551,0.1628 ,0.215 ,-0.030670401,-0.956 ,-0.450630727,0.433677535,-0.328903176,Temperate steppe,-0.668404905,-0.376526768,-1.2718844,0.193781242,-0.383046808,0.527455836,0.828795684
-0.40680454,-0.582672282,1.317827815,-0.565792329,-0.5895 ,-0.578 ,-0.920754457,1.118 ,-0.132756889,0.880751388,-0.668301031,Temperate steppe,-0.582672282,-0.84106099,-0.614910814,-0.398124933,-1.283715159,-1.410118575,0.213381273
-0.374492183,-0.351649126,1.317827815,-0.06926591,1.2802 ,2.781 ,1.573612838,-0.061 ,-2.366786099,-1.47247115,-2.942707423,Mountain meadows,-0.351649126,-5.208351833,2.93052916,4.216528751,-0.646340673,5.037128379,1.506386932
-0.37087313,-0.231987106,1.317827815,-0.404421243,-0.3534 ,-0.083 ,-0.489037041,0.134 ,0.595085074,0.990918576,0.609950626,Desert steppe,-0.231987106,1.706917235,-0.706356372,-1.34613703,-0.098455874,-0.430763664,0.294444368
0.901045378,-0.578892143,1.317827815,-0.039119663,-0.4133 ,-0.356 ,-1.10729902,-0.072 ,0.562406455,0.341444535,0.44245558,Lowland meadows,-0.578892143,0.23900755,-0.881138081,-1.159175823,-0.560311495,-0.40916237,-0.10110178
0.924117408,-0.534264715,1.317827815,-0.352995293,-0.5865 ,-0.608 ,-1.25653467,2.232 ,0.508932352,0.591242237,0.216190346,Temperate steppe,-0.534264715,0.059830265,0.68506134,-1.200108807,-0.861138691,-1.955769411,-0.103203861
-2.03133287,0.682937348,1.664502425,0.343915003,0.8963 ,-0.964 ,1.461686101,0.823 ,-2.512354492,-1.708177702,-2.995600595,Mountain meadows,0.682937348,-5.754446687,-0.617906845,4.402145293,-0.749803876,2.643309286,0.295587821
-1.803886105,1.49981976,1.664502425,0.012306287,1.0452 ,0.999 ,-0.979382748,-0.441 ,-1.731038425,-1.075356836,-2.061154557,Mountain meadows,1.49981976,-5.846932566,0.615234226,2.192632137,-2.081354882,1.925055025,0.514371525
-1.409666003,-0.337764403,1.664502425,3.819599,1.8783 ,-0.005 ,-0.04133009,-0.067 ,-1.54982063,-1.021554248,-1.90835206,Lowland meadows,-0.337764403,-4.521057028,4.63582379,2.355823183,-1.237040529,4.884268991,-2.627712442
-1.291052249,-0.553915901,1.664502425,-0.186304281,0.4413 ,0.513 ,0.18785323,-0.280 ,-0.037691815,0.117267097,-0.101168686,Temperate meadow steppe,-0.553915901,0.166259825,0.487332641,0.087762193,0.059898847,0.637637713,0.38727011
-1.02812146,-0.301257931,1.664502425,-0.051532824,1.3670 ,0.259 ,-0.094628536,-1.031 ,-1.416135372,-0.302905456,-1.389705124,Mountain meadows,-0.301257931,-3.203374488,4.543115103,1.632534242,-1.092959637,4.817410134,1.501178748
-0.862200848,-0.411057908,1.664502425,0.074372089,0.8075 ,0.870 ,0.326429191,-1.651 ,-1.104203101,0.259459647,-1.300080582,Temperate steppe,-0.411057908,-1.818394846,0.100645343,1.289561628,-0.754042205,1.844640969,0.406320665
-0.785573884,0.292277328,1.664502425,-0.046212898,0.6708 ,2.372 ,0.03861758,-1.755 ,-0.914072956,-0.437411919,-1.048838015,Mountain meadows,0.292277328,-2.361705311,3.241394177,1.29220814,-0.668126871,3.775337643,1.167335614
-0.533114885,0.322952278,1.664502425,1.28376858,1.5001 ,1.358 ,-0.840806787,-0.758 ,-2.408377069,-1.267508924,-3.114610231,Mountain meadows,0.322952278,-7.631303011,3.383308975,3.265983258,-2.670396775,2.378401681,-0.616357041
-0.495697307,-0.06439977,1.664502425,-0.697017169,0.6806 ,0.775 ,-0.238534342,0.063 ,0.933754396,0.450330711,0.733368025,Temperate steppe,-0.06439977,1.878918791,0.822305609,-1.230579774,0.336980889,0.598510122,0.939114197
-0.422040451,-0.50286751,1.664502425,0.095651793,0.6843 ,0.875 ,0.331759035,-1.073 ,-1.139852504,0.286360935,-1.482268174,Temperate steppe,-0.50286751,-2.004000708,0.582181257,1.390324687,-0.864606417,1.478455881,0.309311067
-0.27780759,-0.650501528,1.664502425,-0.308662577,1.2385 ,2.471 ,0.411706705,-0.044 ,-0.842774151,-0.219639556,-0.868119679,Mountain meadows,-0.650501528,-1.51882668,2.356560135,1.1977349,-0.301609377,3.665846352,1.388325381
-0.226164076,-0.59356761,1.664502425,-0.363635145,0.3693 ,0.042 ,2.021319789,-1.116 ,-1.205209741,-2.699682457,-0.486113438,Temperate meadow steppe,-0.59356761,-2.369685847,-1.068153705,3.108780271,1.551743955,0.722611652,0.530832632
-0.129118468,-0.136534243,1.664502425,-0.349448675,1.1091 ,2.253 ,-0.142597138,-1.102 ,0.675296229,0.652730912,0.445394092,Temperate steppe,-0.136534243,1.630824094,2.909892948,-1.000960818,0.158558358,2.959580351,1.270094266
-0.058192517,-0.572254165,1.664502425,-0.345902058,0.8990 ,1.146 ,0.049277269,-1.131 ,-0.100078271,0.30685716,-0.127615272,Temperate steppe,-0.572254165,0.128440886,0.568412264,-0.013887714,-0.111115357,1.661318693,0.830615658
0.034892952,-0.345937392,1.664502425,1.849454037,-0.2758 ,-0.321 ,1.530974081,0.480 ,-0.676410274,0.159540559,0.100119218,Temperate meadow steppe,-0.345937392,1.114223585,1.732177583,0.866111085,1.078163721,-0.078838286,-1.932416896
0.250616551,0.205556775,1.664502425,-0.732483341,-0.0438 ,-0.069 ,-1.192576534,0.660 ,-0.245646663,-0.023644429,-0.427343245,Temperate steppe,0.205556775,-1.889210871,-0.184918239,-0.104012089,-1.215757905,-0.616527726,0.616875426
0.291544653,-0.645264226,1.664502425,2.399179714,0.2394 ,0.153 ,0.822104743,-0.063 ,-0.640760872,-0.545017083,-0.076191356,Temperate meadow steppe,-0.645264226,-0.439864567,2.728353937,1.010055706,0.565252613,0.922366752,-2.219586363
-1.520824603,-0.151647184,2.011177035,-0.650911144,1.5539 ,0.672 ,-0.211885119,-0.376 ,0.039548557,0.958893226,-0.102637942,Temperate steppe,-0.151647184,0.683918722,3.199595662,-0.540796214,-0.39251425,3.510694716,1.749136299
-1.42864722,-0.093105394,2.011177035,-0.484220132,-0.2369 ,-0.251 ,-0.222544808,-0.532 ,0.92781283,0.560497911,0.728960263,Temperate steppe,-0.093105394,1.994726196,-1.503598997,-1.274387208,0.325263592,-0.129731733,0.422551518
-1.427145557,-0.270123938,2.011177035,-0.241276848,0.7127 ,0.930 ,1.760157401,-0.805 ,-2.494529791,-1.622349776,-3.21892732,Mountain meadows,-0.270123938,-5.575649486,2.596438746,4.57914108,-0.654905272,4.616249382,1.573908812
-1.283672386,-0.282817843,2.011177035,-0.46116712,-0.7549 ,-0.804 ,-1.208566068,-0.777 ,-0.308033116,-0.008272267,-0.478767164,Temperate steppe,-0.282817843,-2.003638614,-2.797466295,-0.056254326,-1.272947337,-0.601411716,0.220309708
-1.239962439,-0.482193516,2.011177035,-0.670417539,0.9527 ,-0.761 ,0.64621987,-0.049 ,-0.964576276,0.073712633,-1.305957603,Mountain meadows,-0.482193516,-1.550601376,2.993922568,1.432813631,-0.444620559,4.137725146,1.922119239
-1.115550217,0.209100004,2.011177035,3.237954701,0.4994 ,0.255 ,1.957361653,-0.675 ,-1.119057019,-2.859809196,-0.286294787,Lowland meadows,0.209100004,-2.307799349,3.317955584,3.014227982,1.661807708,1.683798689,-2.897483705
-1.048323051,-0.491237175,2.011177035,0.429033817,1.7534 ,1.829 ,0.123895094,-0.855 ,-0.254559012,0.455454773,-0.43175101,Mountain meadows,-0.491237175,-0.106960156,2.15582827,0.182664336,-0.283548292,3.131536305,0.447726516
-0.485590974,0.592562025,2.011177035,1.136583964,0.4766 ,0.456 ,0.385057482,0.650 ,-0.548666582,-0.10691033,-0.583084252,Mountain meadows,0.592562025,-0.853603682,2.719657227,0.816898929,-0.121952765,0.500874424,-0.974954093
-0.250259362,0.429220589,2.011177035,-0.337035515,0.4583 ,0.396 ,-0.366450613,-1.105 ,-0.248617446,-0.09794323,-0.380327094,Temperate meadow steppe,0.429220589,-1.093338384,-0.587609915,0.239207366,-0.532639018,0.975642017,0.590930902
-0.062794961,0.244881388,2.011177035,1.340514458,1.0994 ,0.958 ,-0.899435078,0.003 ,-2.17368517,-1.170151861,-2.700280385,Mountain meadows,0.244881388,-6.943552494,3.400932577,2.849457822,-2.452593828,1.537490999,-0.895891422
-0.022679703,0.458688701,2.011177035,-0.50017991,1.3043 ,1.798 ,-0.963393214,-1.395 ,-1.641914919,-1.027959323,-1.971530016,Mountain meadows,0.458688701,-5.604797472,1.807676668,2.078428712,-2.008800596,2.698369038,1.315163859
-0.015397295,-0.338751933,2.011177035,1.759015296,0.8678 ,0.480 ,1.493665169,-1.184 ,-0.851686502,-0.624439945,-0.234870872,Temperate meadow steppe,-0.338751933,-0.21733215,1.923430138,1.518119173,0.970074131,1.879244909,-1.319751636
0.188049418,-0.431657016,2.011177035,0.276529274,1.1390 ,1.397 ,0.896722568,-1.143 ,-2.135064985,-1.018992223,-2.30505085,Mountain meadows,-0.431657016,-4.562385489,1.670020136,3.263821148,-0.851528619,2.119413982,0.328655225
0.689490118,-0.176428438,2.011177035,0.946839939,0.3805 ,0.450 ,0.683528782,-1.781 ,-1.944934839,-0.150464805,-1.796688697,Mountain meadows,-0.176428438,-3.208559559,3.995995571,2.373837923,-0.853844463,3.943912,0.181149402
1.142891957,-0.422446709,2.011177035,0.005213052,0.3836 ,0.178 ,1.301790762,-0.505 ,-0.795241615,-0.292657344,-0.196670246,Temperate meadow steppe,-0.422446709,0.017221557,0.061941773,1.222215889,0.792205752,0.586925833,0.148187205
1.312166953,0.306302695,2.011177035,0.1382112,1.0819 ,2.133 ,-0.153256828,-1.625 ,-1.341865783,-0.806343921,-1.526345819,Mountain meadows,0.306302695,-3.827812351,2.727766767,1.890177263,-1.106365781,3.287951132,0.824179959
-2.158236793,0.762960897,2.357851645,-0.13487833,1.5534 ,-1.140 ,2.346440312,1.471 ,-1.460697124,-3.500316137,-0.644792954,Lowland meadows,0.762960897,-3.259365903,2.087423675,3.870456691,1.811339525,1.739108618,0.681811651
-2.107599922,-0.355967364,2.357851645,-0.645591218,1.1272 ,0.097 ,0.528963288,1.878 ,-1.781541745,-0.123563517,-1.579238991,Temperate steppe,-0.355967364,-2.955380965,5.700527103,2.095197546,-0.823093071,5.478178687,2.359953543
-1.477429157,-0.39727706,2.357851645,-0.321075737,1.9382 ,0.041 ,1.040628374,-0.925 ,-2.069707747,-0.860146497,-2.349128493,Mountain meadows,-0.39727706,-4.238354363,5.733224647,3.224903341,-0.780047225,5.454308089,2.008259866
-1.401136645,0.17999488,2.357851645,3.784133,1.1613 ,0.757 ,0.534293132,-0.659 ,-1.959788756,-0.574480407,-1.91129057,Mountain meadows,0.17999488,-3.911266602,9.043588841,2.595666586,-0.958791339,6.947500278,-1.872046892
